year,make,model,problem
2010,Mazda,Mazda3,Battery drains overnight
2010,Mazda,Mazda3,Transmission slipping between gears
2010,Mazda,Mazda3,Overheating in traffic
2010,Mazda,Mazda3,Steering wheel vibration at highway speed
2010,Mazda,Mazda3,Brake squeal when stopping
2010,Mazda,Mazda3,P0442 EVAP small leak
2010,Mazda,Mazda3,Alternator failure
2010,Mazda,Mazda3,Power window won't go up
2010,Mazda,Mazda3,Oil leak near valve cover
2011,Mazda,Mazda3,P0420 catalytic converter efficiency
2011,Mazda,Mazda3,Alternator failure
2011,Mazda,Mazda3,ABS light on
2011,Mazda,Mazda3,TPMS light on
2011,Mazda,Mazda3,Check engine with P0300 random misfire
2011,Mazda,Mazda3,Power steering hard to turn
2011,Mazda,Mazda3,Oil leak near valve cover
2011,Mazda,Mazda3,O2 sensor code
2011,Mazda,Mazda3,Coolant leak near water pump
2011,Mazda,Mazda3,Rough shifting at low speeds
2011,Mazda,Mazda3,Won't start
2012,Mazda,Mazda3,Coolant leak near water pump
2012,Mazda,Mazda3,Transmission slipping between gears
2012,Mazda,Mazda3,P0420 catalytic converter efficiency
2012,Mazda,Mazda3,Wheel bearing humming noise
2012,Mazda,Mazda3,Rough idle when cold
2012,Mazda,Mazda3,Steering wheel vibration at highway speed
2012,Mazda,Mazda3,Alternator failure
2012,Mazda,Mazda3,Squealing serpentine belt
2012,Mazda,Mazda3,Key fob not working
2012,Mazda,Mazda3,Power steering hard to turn
2012,Mazda,Mazda3,Oil leak near valve cover
2012,Mazda,Mazda3,EPC light on
2013,Mazda,Mazda3,Squealing serpentine belt
2013,Mazda,Mazda3,Rough idle when cold
2013,Mazda,Mazda3,P0420 catalytic converter efficiency
2013,Mazda,Mazda3,ABS light on
2013,Mazda,Mazda3,Check engine with P0300 random misfire
2013,Mazda,Mazda3,Oil leak near valve cover
2013,Mazda,Mazda3,Battery drains overnight
2013,Mazda,Mazda3,AC not blowing cold
2014,Mazda,Mazda3,Battery drains overnight
2014,Mazda,Mazda3,Steering wheel vibration at highway speed
2014,Mazda,Mazda3,AC not blowing cold
2014,Mazda,Mazda3,Brake squeal when stopping
2014,Mazda,Mazda3,Key fob not working
2014,Mazda,Mazda3,Alternator failure
2014,Mazda,Mazda3,EPC light on
2014,Mazda,Mazda3,Oil leak near valve cover
2014,Mazda,Mazda3,Squealing serpentine belt
2014,Mazda,Mazda3,Power window won't go up
2014,Mazda,Mazda3,Check engine with P0300 random misfire
2015,Mazda,Mazda3,Alternator failure
2015,Mazda,Mazda3,P0442 EVAP small leak
2015,Mazda,Mazda3,Key fob not working
2015,Mazda,Mazda3,Power window won't go up
2015,Mazda,Mazda3,Rough idle when cold
2015,Mazda,Mazda3,ABS light on
2015,Mazda,Mazda3,EPC light on
2015,Mazda,Mazda3,Won't start
2016,Mazda,Mazda3,TPMS light on
2016,Mazda,Mazda3,AC not blowing cold
2016,Mazda,Mazda3,Steering wheel vibration at highway speed
2016,Mazda,Mazda3,Oil leak near valve cover
2016,Mazda,Mazda3,EPC light on
2016,Mazda,Mazda3,Battery drains overnight
2016,Mazda,Mazda3,Coolant leak near water pump
2016,Mazda,Mazda3,P0442 EVAP small leak
2016,Mazda,Mazda3,ABS light on
2016,Mazda,Mazda3,Key fob not working
2016,Mazda,Mazda3,Alternator failure
2017,Mazda,Mazda3,AC not blowing cold
2017,Mazda,Mazda3,TPMS light on
2017,Mazda,Mazda3,ABS light on
2017,Mazda,Mazda3,Rough shifting at low speeds
2017,Mazda,Mazda3,Power window won't go up
2017,Mazda,Mazda3,Coolant leak near water pump
2017,Mazda,Mazda3,Rough idle when cold
2017,Mazda,Mazda3,Check engine with P0300 random misfire
2017,Mazda,Mazda3,O2 sensor code
2017,Mazda,Mazda3,Oil leak near valve cover
2017,Mazda,Mazda3,Steering wheel vibration at highway speed
2018,Mazda,Mazda3,Coolant leak near water pump
2018,Mazda,Mazda3,Rough idle when cold
2018,Mazda,Mazda3,Squealing serpentine belt
2018,Mazda,Mazda3,Alternator failure
2018,Mazda,Mazda3,ABS light on
2018,Mazda,Mazda3,P0442 EVAP small leak
2018,Mazda,Mazda3,Check engine with P0300 random misfire
2018,Mazda,Mazda3,Steering wheel vibration at highway speed
2018,Mazda,Mazda3,Rough shifting at low speeds
2018,Mazda,Mazda3,P0420 catalytic converter efficiency
2018,Mazda,Mazda3,EPC light on
2018,Mazda,Mazda3,Transmission slipping between gears
2019,Mazda,Mazda3,ABS light on
2019,Mazda,Mazda3,Wheel bearing humming noise
2019,Mazda,Mazda3,TPMS light on
2019,Mazda,Mazda3,Squealing serpentine belt
2019,Mazda,Mazda3,Coolant leak near water pump
2019,Mazda,Mazda3,Steering wheel vibration at highway speed
2019,Mazda,Mazda3,O2 sensor code
2019,Mazda,Mazda3,Alternator failure
2010,GMC,Sierra 1500,Overheating in traffic
2010,GMC,Sierra 1500,Alternator failure
2010,GMC,Sierra 1500,Power window won't go up
2010,GMC,Sierra 1500,EPC light on
2010,GMC,Sierra 1500,Power steering hard to turn
2010,GMC,Sierra 1500,Won't start
2010,GMC,Sierra 1500,Oil leak near valve cover
2010,GMC,Sierra 1500,O2 sensor code
2011,GMC,Sierra 1500,Alternator failure
2011,GMC,Sierra 1500,Power steering hard to turn
2011,GMC,Sierra 1500,O2 sensor code
2011,GMC,Sierra 1500,Oil leak near valve cover
2011,GMC,Sierra 1500,Overheating in traffic
2011,GMC,Sierra 1500,P0442 EVAP small leak
2011,GMC,Sierra 1500,Rough shifting at low speeds
2011,GMC,Sierra 1500,Check engine with P0300 random misfire
2011,GMC,Sierra 1500,AC not blowing cold
2011,GMC,Sierra 1500,Brake squeal when stopping
2011,GMC,Sierra 1500,TPMS light on
2012,GMC,Sierra 1500,Power window won't go up
2012,GMC,Sierra 1500,O2 sensor code
2012,GMC,Sierra 1500,ABS light on
2012,GMC,Sierra 1500,Rough shifting at low speeds
2012,GMC,Sierra 1500,Power steering hard to turn
2012,GMC,Sierra 1500,Overheating in traffic
2012,GMC,Sierra 1500,Steering wheel vibration at highway speed
2012,GMC,Sierra 1500,Squealing serpentine belt
2012,GMC,Sierra 1500,Check engine with P0300 random misfire
2012,GMC,Sierra 1500,AC not blowing cold
2012,GMC,Sierra 1500,Transmission slipping between gears
2012,GMC,Sierra 1500,P0442 EVAP small leak
2013,GMC,Sierra 1500,Oil leak near valve cover
2013,GMC,Sierra 1500,EPC light on
2013,GMC,Sierra 1500,AC not blowing cold
2013,GMC,Sierra 1500,Coolant leak near water pump
2013,GMC,Sierra 1500,Won't start
2013,GMC,Sierra 1500,Alternator failure
2013,GMC,Sierra 1500,TPMS light on
2013,GMC,Sierra 1500,Power window won't go up
2014,GMC,Sierra 1500,P0442 EVAP small leak
2014,GMC,Sierra 1500,Oil leak near valve cover
2014,GMC,Sierra 1500,AC not blowing cold
2014,GMC,Sierra 1500,EPC light on
2014,GMC,Sierra 1500,Won't start
2014,GMC,Sierra 1500,Overheating in traffic
2014,GMC,Sierra 1500,P0420 catalytic converter efficiency
2014,GMC,Sierra 1500,Power steering hard to turn
2014,GMC,Sierra 1500,ABS light on
2014,GMC,Sierra 1500,Rough idle when cold
2015,GMC,Sierra 1500,Overheating in traffic
2015,GMC,Sierra 1500,TPMS light on
2015,GMC,Sierra 1500,EPC light on
2015,GMC,Sierra 1500,Oil leak near valve cover
2015,GMC,Sierra 1500,Rough shifting at low speeds
2015,GMC,Sierra 1500,AC not blowing cold
2015,GMC,Sierra 1500,Won't start
2015,GMC,Sierra 1500,Power steering hard to turn
2015,GMC,Sierra 1500,Alternator failure
2016,GMC,Sierra 1500,Won't start
2016,GMC,Sierra 1500,Oil leak near valve cover
2016,GMC,Sierra 1500,P0420 catalytic converter efficiency
2016,GMC,Sierra 1500,Alternator failure
2016,GMC,Sierra 1500,Check engine with P0300 random misfire
2016,GMC,Sierra 1500,Battery drains overnight
2016,GMC,Sierra 1500,TPMS light on
2016,GMC,Sierra 1500,Transmission slipping between gears
2016,GMC,Sierra 1500,P0442 EVAP small leak
2016,GMC,Sierra 1500,Power steering hard to turn
2016,GMC,Sierra 1500,AC not blowing cold
2017,GMC,Sierra 1500,Transmission slipping between gears
2017,GMC,Sierra 1500,Rough idle when cold
2017,GMC,Sierra 1500,TPMS light on
2017,GMC,Sierra 1500,Won't start
2017,GMC,Sierra 1500,Rough shifting at low speeds
2017,GMC,Sierra 1500,Steering wheel vibration at highway speed
2017,GMC,Sierra 1500,Check engine with P0300 random misfire
2017,GMC,Sierra 1500,Brake squeal when stopping
2018,GMC,Sierra 1500,Transmission slipping between gears
2018,GMC,Sierra 1500,Coolant leak near water pump
2018,GMC,Sierra 1500,Brake squeal when stopping
2018,GMC,Sierra 1500,EPC light on
2018,GMC,Sierra 1500,Overheating in traffic
2018,GMC,Sierra 1500,Battery drains overnight
2018,GMC,Sierra 1500,Squealing serpentine belt
2018,GMC,Sierra 1500,Won't start
2018,GMC,Sierra 1500,Check engine with P0300 random misfire
2018,GMC,Sierra 1500,Oil leak near valve cover
2018,GMC,Sierra 1500,AC not blowing cold
2018,GMC,Sierra 1500,ABS light on
2019,GMC,Sierra 1500,Check engine with P0300 random misfire
2019,GMC,Sierra 1500,EPC light on
2019,GMC,Sierra 1500,Power steering hard to turn
2019,GMC,Sierra 1500,Rough idle when cold
2019,GMC,Sierra 1500,Squealing serpentine belt
2019,GMC,Sierra 1500,Key fob not working
2019,GMC,Sierra 1500,Oil leak near valve cover
2019,GMC,Sierra 1500,Steering wheel vibration at highway speed
2019,GMC,Sierra 1500,O2 sensor code
2019,GMC,Sierra 1500,Alternator failure
2019,GMC,Sierra 1500,Transmission slipping between gears
2019,GMC,Sierra 1500,ABS light on
2010,Volkswagen,Jetta,P0420 catalytic converter efficiency
2010,Volkswagen,Jetta,Coolant leak near water pump
2010,Volkswagen,Jetta,Alternator failure
2010,Volkswagen,Jetta,AC not blowing cold
2010,Volkswagen,Jetta,Power window won't go up
2010,Volkswagen,Jetta,ABS light on
2010,Volkswagen,Jetta,Power steering hard to turn
2010,Volkswagen,Jetta,Brake squeal when stopping
2010,Volkswagen,Jetta,P0442 EVAP small leak
2011,Volkswagen,Jetta,AC not blowing cold
2011,Volkswagen,Jetta,P0442 EVAP small leak
2011,Volkswagen,Jetta,Rough shifting at low speeds
2011,Volkswagen,Jetta,Transmission slipping between gears
2011,Volkswagen,Jetta,Overheating in traffic
2011,Volkswagen,Jetta,Alternator failure
2011,Volkswagen,Jetta,ABS light on
2011,Volkswagen,Jetta,Power steering hard to turn
2011,Volkswagen,Jetta,Brake squeal when stopping
2011,Volkswagen,Jetta,Rough idle when cold
2011,Volkswagen,Jetta,Key fob not working
2011,Volkswagen,Jetta,Coolant leak near water pump
2012,Volkswagen,Jetta,O2 sensor code
2012,Volkswagen,Jetta,P0420 catalytic converter efficiency
2012,Volkswagen,Jetta,Power window won't go up
2012,Volkswagen,Jetta,Battery drains overnight
2012,Volkswagen,Jetta,EPC light on
2012,Volkswagen,Jetta,Steering wheel vibration at highway speed
2012,Volkswagen,Jetta,TPMS light on
2012,Volkswagen,Jetta,Rough shifting at low speeds
2012,Volkswagen,Jetta,Overheating in traffic
2012,Volkswagen,Jetta,AC not blowing cold
2012,Volkswagen,Jetta,Transmission slipping between gears
2012,Volkswagen,Jetta,Brake squeal when stopping
2013,Volkswagen,Jetta,Oil leak near valve cover
2013,Volkswagen,Jetta,Steering wheel vibration at highway speed
2013,Volkswagen,Jetta,Rough shifting at low speeds
2013,Volkswagen,Jetta,Won't start
2013,Volkswagen,Jetta,P0420 catalytic converter efficiency
2013,Volkswagen,Jetta,ABS light on
2013,Volkswagen,Jetta,Brake squeal when stopping
2013,Volkswagen,Jetta,Alternator failure
2013,Volkswagen,Jetta,Power window won't go up
2013,Volkswagen,Jetta,Key fob not working
2013,Volkswagen,Jetta,Rough idle when cold
2013,Volkswagen,Jetta,Squealing serpentine belt
2014,Volkswagen,Jetta,Won't start
2014,Volkswagen,Jetta,Squealing serpentine belt
2014,Volkswagen,Jetta,TPMS light on
2014,Volkswagen,Jetta,Rough idle when cold
2014,Volkswagen,Jetta,Oil leak near valve cover
2014,Volkswagen,Jetta,Battery drains overnight
2014,Volkswagen,Jetta,P0420 catalytic converter efficiency
2014,Volkswagen,Jetta,Check engine with P0300 random misfire
2014,Volkswagen,Jetta,Steering wheel vibration at highway speed
2014,Volkswagen,Jetta,Brake squeal when stopping
2015,Volkswagen,Jetta,Steering wheel vibration at highway speed
2015,Volkswagen,Jetta,Check engine with P0300 random misfire
2015,Volkswagen,Jetta,ABS light on
2015,Volkswagen,Jetta,TPMS light on
2015,Volkswagen,Jetta,Alternator failure
2015,Volkswagen,Jetta,Brake squeal when stopping
2015,Volkswagen,Jetta,Transmission slipping between gears
2015,Volkswagen,Jetta,Squealing serpentine belt
2015,Volkswagen,Jetta,Overheating in traffic
2015,Volkswagen,Jetta,Won't start
2015,Volkswagen,Jetta,Rough shifting at low speeds
2016,Volkswagen,Jetta,Power steering hard to turn
2016,Volkswagen,Jetta,ABS light on
2016,Volkswagen,Jetta,Oil leak near valve cover
2016,Volkswagen,Jetta,Check engine with P0300 random misfire
2016,Volkswagen,Jetta,Wheel bearing humming noise
2016,Volkswagen,Jetta,EPC light on
2016,Volkswagen,Jetta,Coolant leak near water pump
2016,Volkswagen,Jetta,AC not blowing cold
2016,Volkswagen,Jetta,O2 sensor code
2016,Volkswagen,Jetta,Squealing serpentine belt
2017,Volkswagen,Jetta,Oil leak near valve cover
2017,Volkswagen,Jetta,Alternator failure
2017,Volkswagen,Jetta,Check engine with P0300 random misfire
2017,Volkswagen,Jetta,Coolant leak near water pump
2017,Volkswagen,Jetta,Overheating in traffic
2017,Volkswagen,Jetta,O2 sensor code
2017,Volkswagen,Jetta,Rough idle when cold
2017,Volkswagen,Jetta,Power steering hard to turn
2017,Volkswagen,Jetta,P0442 EVAP small leak
2017,Volkswagen,Jetta,ABS light on
2017,Volkswagen,Jetta,AC not blowing cold
2017,Volkswagen,Jetta,EPC light on
2018,Volkswagen,Jetta,Brake squeal when stopping
2018,Volkswagen,Jetta,Alternator failure
2018,Volkswagen,Jetta,Won't start
2018,Volkswagen,Jetta,Oil leak near valve cover
2018,Volkswagen,Jetta,Coolant leak near water pump
2018,Volkswagen,Jetta,Overheating in traffic
2018,Volkswagen,Jetta,Transmission slipping between gears
2018,Volkswagen,Jetta,P0442 EVAP small leak
2018,Volkswagen,Jetta,Squealing serpentine belt
2018,Volkswagen,Jetta,Steering wheel vibration at highway speed
2018,Volkswagen,Jetta,AC not blowing cold
2019,Volkswagen,Jetta,Transmission slipping between gears
2019,Volkswagen,Jetta,Steering wheel vibration at highway speed
2019,Volkswagen,Jetta,Power window won't go up
2019,Volkswagen,Jetta,Check engine with P0300 random misfire
2019,Volkswagen,Jetta,Overheating in traffic
2019,Volkswagen,Jetta,Power steering hard to turn
2019,Volkswagen,Jetta,Squealing serpentine belt
2019,Volkswagen,Jetta,P0420 catalytic converter efficiency
2019,Volkswagen,Jetta,Wheel bearing humming noise
2019,Volkswagen,Jetta,ABS light on
2019,Volkswagen,Jetta,Coolant leak near water pump
2010,Mercedes-Benz,C300,Squealing serpentine belt
2010,Mercedes-Benz,C300,Battery drains overnight
2010,Mercedes-Benz,C300,Check engine with P0300 random misfire
2010,Mercedes-Benz,C300,TPMS light on
2010,Mercedes-Benz,C300,Overheating in traffic
2010,Mercedes-Benz,C300,Oil leak near valve cover
2010,Mercedes-Benz,C300,Won't start
2010,Mercedes-Benz,C300,EPC light on
2010,Mercedes-Benz,C300,Brake squeal when stopping
2010,Mercedes-Benz,C300,Rough idle when cold
2011,Mercedes-Benz,C300,Rough shifting at low speeds
2011,Mercedes-Benz,C300,Battery drains overnight
2011,Mercedes-Benz,C300,Transmission slipping between gears
2011,Mercedes-Benz,C300,P0420 catalytic converter efficiency
2011,Mercedes-Benz,C300,Oil leak near valve cover
2011,Mercedes-Benz,C300,Brake squeal when stopping
2011,Mercedes-Benz,C300,O2 sensor code
2011,Mercedes-Benz,C300,Alternator failure
2011,Mercedes-Benz,C300,ABS light on
2011,Mercedes-Benz,C300,Overheating in traffic
2011,Mercedes-Benz,C300,Power steering hard to turn
2011,Mercedes-Benz,C300,Rough idle when cold
2012,Mercedes-Benz,C300,Power window won't go up
2012,Mercedes-Benz,C300,Power steering hard to turn
2012,Mercedes-Benz,C300,Transmission slipping between gears
2012,Mercedes-Benz,C300,Won't start
2012,Mercedes-Benz,C300,Squealing serpentine belt
2012,Mercedes-Benz,C300,Oil leak near valve cover
2012,Mercedes-Benz,C300,TPMS light on
2012,Mercedes-Benz,C300,Rough shifting at low speeds
2012,Mercedes-Benz,C300,P0420 catalytic converter efficiency
2012,Mercedes-Benz,C300,O2 sensor code
2012,Mercedes-Benz,C300,Overheating in traffic
2013,Mercedes-Benz,C300,Battery drains overnight
2013,Mercedes-Benz,C300,Check engine with P0300 random misfire
2013,Mercedes-Benz,C300,Overheating in traffic
2013,Mercedes-Benz,C300,Steering wheel vibration at highway speed
2013,Mercedes-Benz,C300,Power steering hard to turn
2013,Mercedes-Benz,C300,EPC light on
2013,Mercedes-Benz,C300,Key fob not working
2013,Mercedes-Benz,C300,Transmission slipping between gears
2014,Mercedes-Benz,C300,Won't start
2014,Mercedes-Benz,C300,Key fob not working
2014,Mercedes-Benz,C300,P0442 EVAP small leak
2014,Mercedes-Benz,C300,Rough idle when cold
2014,Mercedes-Benz,C300,Coolant leak near water pump
2014,Mercedes-Benz,C300,Power steering hard to turn
2014,Mercedes-Benz,C300,O2 sensor code
2014,Mercedes-Benz,C300,Steering wheel vibration at highway speed
2014,Mercedes-Benz,C300,Brake squeal when stopping
2014,Mercedes-Benz,C300,AC not blowing cold
2015,Mercedes-Benz,C300,AC not blowing cold
2015,Mercedes-Benz,C300,Coolant leak near water pump
2015,Mercedes-Benz,C300,P0420 catalytic converter efficiency
2015,Mercedes-Benz,C300,P0442 EVAP small leak
2015,Mercedes-Benz,C300,Power window won't go up
2015,Mercedes-Benz,C300,Steering wheel vibration at highway speed
2015,Mercedes-Benz,C300,Battery drains overnight
2015,Mercedes-Benz,C300,Power steering hard to turn
2015,Mercedes-Benz,C300,Won't start
2016,Mercedes-Benz,C300,Overheating in traffic
2016,Mercedes-Benz,C300,P0420 catalytic converter efficiency
2016,Mercedes-Benz,C300,Power window won't go up
2016,Mercedes-Benz,C300,AC not blowing cold
2016,Mercedes-Benz,C300,Brake squeal when stopping
2016,Mercedes-Benz,C300,Transmission slipping between gears
2016,Mercedes-Benz,C300,O2 sensor code
2016,Mercedes-Benz,C300,Alternator failure
2016,Mercedes-Benz,C300,Won't start
2016,Mercedes-Benz,C300,P0442 EVAP small leak
2016,Mercedes-Benz,C300,TPMS light on
2017,Mercedes-Benz,C300,Coolant leak near water pump
2017,Mercedes-Benz,C300,Check engine with P0300 random misfire
2017,Mercedes-Benz,C300,Key fob not working
2017,Mercedes-Benz,C300,P0420 catalytic converter efficiency
2017,Mercedes-Benz,C300,Overheating in traffic
2017,Mercedes-Benz,C300,AC not blowing cold
2017,Mercedes-Benz,C300,Power steering hard to turn
2017,Mercedes-Benz,C300,P0442 EVAP small leak
2017,Mercedes-Benz,C300,Brake squeal when stopping
2017,Mercedes-Benz,C300,TPMS light on
2017,Mercedes-Benz,C300,Squealing serpentine belt
2018,Mercedes-Benz,C300,Overheating in traffic
2018,Mercedes-Benz,C300,Rough shifting at low speeds
2018,Mercedes-Benz,C300,Steering wheel vibration at highway speed
2018,Mercedes-Benz,C300,TPMS light on
2018,Mercedes-Benz,C300,Transmission slipping between gears
2018,Mercedes-Benz,C300,Coolant leak near water pump
2018,Mercedes-Benz,C300,Oil leak near valve cover
2018,Mercedes-Benz,C300,Squealing serpentine belt
2018,Mercedes-Benz,C300,P0442 EVAP small leak
2019,Mercedes-Benz,C300,Squealing serpentine belt
2019,Mercedes-Benz,C300,Won't start
2019,Mercedes-Benz,C300,Overheating in traffic
2019,Mercedes-Benz,C300,Brake squeal when stopping
2019,Mercedes-Benz,C300,AC not blowing cold
2019,Mercedes-Benz,C300,P0442 EVAP small leak
2019,Mercedes-Benz,C300,O2 sensor code
2019,Mercedes-Benz,C300,Check engine with P0300 random misfire
2019,Mercedes-Benz,C300,EPC light on
2019,Mercedes-Benz,C300,Power steering hard to turn
2019,Mercedes-Benz,C300,Wheel bearing humming noise
2019,Mercedes-Benz,C300,ABS light on
2010,Audi,A4,Overheating in traffic
2010,Audi,A4,Key fob not working
2010,Audi,A4,Brake squeal when stopping
2010,Audi,A4,AC not blowing cold
2010,Audi,A4,Power window won't go up
2010,Audi,A4,Transmission slipping between gears
2010,Audi,A4,EPC light on
2010,Audi,A4,Alternator failure
2010,Audi,A4,P0420 catalytic converter efficiency
2010,Audi,A4,Oil leak near valve cover
2010,Audi,A4,TPMS light on
2011,Audi,A4,Rough shifting at low speeds
2011,Audi,A4,Steering wheel vibration at highway speed
2011,Audi,A4,Battery drains overnight
2011,Audi,A4,Power window won't go up
2011,Audi,A4,Oil leak near valve cover
2011,Audi,A4,Won't start
2011,Audi,A4,EPC light on
2011,Audi,A4,Rough idle when cold
2011,Audi,A4,ABS light on
2011,Audi,A4,Wheel bearing humming noise
2011,Audi,A4,Squealing serpentine belt
2012,Audi,A4,AC not blowing cold
2012,Audi,A4,Steering wheel vibration at highway speed
2012,Audi,A4,Battery drains overnight
2012,Audi,A4,Brake squeal when stopping
2012,Audi,A4,P0442 EVAP small leak
2012,Audi,A4,Overheating in traffic
2012,Audi,A4,Rough idle when cold
2012,Audi,A4,EPC light on
2012,Audi,A4,P0420 catalytic converter efficiency
2012,Audi,A4,Oil leak near valve cover
2012,Audi,A4,Coolant leak near water pump
2013,Audi,A4,P0442 EVAP small leak
2013,Audi,A4,TPMS light on
2013,Audi,A4,AC not blowing cold
2013,Audi,A4,Oil leak near valve cover
2013,Audi,A4,O2 sensor code
2013,Audi,A4,Power steering hard to turn
2013,Audi,A4,Check engine with P0300 random misfire
2013,Audi,A4,Battery drains overnight
2013,Audi,A4,Squealing serpentine belt
2013,Audi,A4,Rough shifting at low speeds
2013,Audi,A4,P0420 catalytic converter efficiency
2014,Audi,A4,Wheel bearing humming noise
2014,Audi,A4,Check engine with P0300 random misfire
2014,Audi,A4,Alternator failure
2014,Audi,A4,Key fob not working
2014,Audi,A4,ABS light on
2014,Audi,A4,Won't start
2014,Audi,A4,AC not blowing cold
2014,Audi,A4,Coolant leak near water pump
2014,Audi,A4,Brake squeal when stopping
2014,Audi,A4,P0420 catalytic converter efficiency
2014,Audi,A4,P0442 EVAP small leak
2014,Audi,A4,Squealing serpentine belt
2015,Audi,A4,Rough idle when cold
2015,Audi,A4,Oil leak near valve cover
2015,Audi,A4,Coolant leak near water pump
2015,Audi,A4,Battery drains overnight
2015,Audi,A4,Squealing serpentine belt
2015,Audi,A4,O2 sensor code
2015,Audi,A4,Rough shifting at low speeds
2015,Audi,A4,P0420 catalytic converter efficiency
2015,Audi,A4,AC not blowing cold
2016,Audi,A4,AC not blowing cold
2016,Audi,A4,Rough shifting at low speeds
2016,Audi,A4,Battery drains overnight
2016,Audi,A4,P0420 catalytic converter efficiency
2016,Audi,A4,Power window won't go up
2016,Audi,A4,Wheel bearing humming noise
2016,Audi,A4,Check engine with P0300 random misfire
2016,Audi,A4,Coolant leak near water pump
2016,Audi,A4,Transmission slipping between gears
2016,Audi,A4,EPC light on
2016,Audi,A4,Won't start
2016,Audi,A4,O2 sensor code
2017,Audi,A4,ABS light on
2017,Audi,A4,Key fob not working
2017,Audi,A4,TPMS light on
2017,Audi,A4,Won't start
2017,Audi,A4,Overheating in traffic
2017,Audi,A4,Alternator failure
2017,Audi,A4,Coolant leak near water pump
2017,Audi,A4,Oil leak near valve cover
2017,Audi,A4,EPC light on
2018,Audi,A4,Rough idle when cold
2018,Audi,A4,Battery drains overnight
2018,Audi,A4,O2 sensor code
2018,Audi,A4,Transmission slipping between gears
2018,Audi,A4,Won't start
2018,Audi,A4,Coolant leak near water pump
2018,Audi,A4,Key fob not working
2018,Audi,A4,Wheel bearing humming noise
2019,Audi,A4,Wheel bearing humming noise
2019,Audi,A4,Power window won't go up
2019,Audi,A4,Coolant leak near water pump
2019,Audi,A4,Rough shifting at low speeds
2019,Audi,A4,Key fob not working
2019,Audi,A4,Steering wheel vibration at highway speed
2019,Audi,A4,P0420 catalytic converter efficiency
2019,Audi,A4,Brake squeal when stopping
2019,Audi,A4,O2 sensor code
2019,Audi,A4,TPMS light on
2019,Audi,A4,ABS light on
